"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"743627714922352640","","","2016-06-17 02:13:57 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","At my hotel plaza in Cagayan de Oro. Watching the Warriors/Cavaliers game. Filipinos are huge fans of US basketball. https://t.co/j0DIoJIZHQ","","","","https://twitter.com/keithrbennett/status/743627714922352640/photo/1"
"743333806573162496","743297426753105926","15954702","2016-06-16 06:46:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@allie_p Don't be shy about calling front desk, especially if it affects your sleep.  It's their job to protect customers from each other.","","","",""
"743077274803572738","","15399101","2016-06-15 13:46:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@hover Why would your Manage DNS page be consuming 60% of my CPU (on a new Mac)?","","","",""
"743076295454515200","","","2016-06-15 13:42:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@globaldelight 's Boom volume boosting software has ∞ bells &amp; whistles I don't need, but disables HDMI audio output! First do no harm!","","","",""
"743075437887119360","","","2016-06-15 13:39:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","New about:performance feature in @firefox 47.0 showed that a @kayak page was consuming 50% CPU!  Kudos, @firefox!  Shame, @kayak!","","","",""
"742698673671278595","","","2016-06-14 12:42:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pleasantly surprised that seats in this propeller plane from Davao to Cagayan de Oro were spacious and comfortable. https://t.co/MNgbXEe3GO","","","","https://twitter.com/keithrbennett/status/742698673671278595/photo/1"
"741178917009006592","740911840235036676","52593","2016-06-10 08:03:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@avdi What have you used to move your blog to a new host? I find WP bu/restore util only partial, DB data but not themes, plugins, etc.","","","",""
"740780335407976449","740726106123292672","52593","2016-06-09 05:39:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@avdi My concern w/WP is difficulty of backup/restore, since it has configuration, themes, DB, etc. Also, DB schema changes over time. No?","","","",""
"740778152662827016","740731134342889472","1249100528","2016-06-09 05:30:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MaTeresaTCruz What kind of volunteer work?  Re: renewal, you may need to do the 29 day extension I did before extending further.","","","",""
"740588619413356545","","30018058","2016-06-08 16:57:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@paypal I need to see payee, foreign currency amt, home currency amt, &amp; balance for each transaction.  Possible?","","","",""
"740586147617726464","740558545838473216","1249100528","2016-06-08 16:47:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MaTeresaTCruz No idea, I'd google it. Where are you located?","","","",""
"740558253445128192","740551439500476416","1249100528","2016-06-08 14:57:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MaTeresaTCruz Must bring fee, passport, passport photo, photocopies of passport info page and Philippine entry stamp page.","","","",""
"740557915820417025","740551439500476416","1249100528","2016-06-08 14:55:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MaTeresaTCruz 3,230p, cash only I think.  This is for a 29-day extension of the automatic 31-day visa you get on arrival.","","","",""
"740491140403585026","740200785384865792","479019528","2016-06-08 10:30:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JuanitoFatas Maybe an independent repair shop could fix it while you wait?","","","",""
"740490881367580674","","","2016-06-08 10:29:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Was fearing hassles but the (Phils.) Bureau of Immigration in Davao was helpful &amp; efficient processing my visa extension. Less than 1 hour!","","","",""
"737948548117856256","","","2016-06-01 10:06:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","With @gjaldon &amp; Maria Famador, a Ruby couple (!) at dinner at their nice home in Davao, Philippines. #rubyfriends https://t.co/yi3ZZhZaST","","","","https://twitter.com/keithrbennett/status/737948548117856256/photo/1"
"737328186522927104","737033409873076225","2049811","2016-05-30 17:01:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jszmajda I'm eating at *your* house tonight! Oh wait, I'm in the Philippines.","","","",""
"736099888484651008","","","2016-05-27 07:41:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1 of Duterte's accomplishments in Davao is that it's the most nonsmoker-friendly city in the Phils., possibly Asia. https://t.co/08HMPLzSzG","","","","https://twitter.com/keithrbennett/status/736099888484651008/photo/1"
"736098591874240512","","","2016-05-27 07:35:55 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Finally tried durian cappuccino in Davao. My verdict: I love durian and cappucino separately, but not together. https://t.co/LHpujYpMJL","","","","https://twitter.com/keithrbennett/status/736098591874240512/photo/1"
"735668316585349120","","","2016-05-26 03:06:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","...and on the other side... https://t.co/YjPx2jGpb9","","","","https://twitter.com/keithrbennett/status/735668316585349120/photo/1"
"735668175212183554","","","2016-05-26 03:05:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","In front of Abreeza Mall in Davao, Philippines. https://t.co/juYAihhtK3","","","","https://twitter.com/keithrbennett/status/735668175212183554/photo/1"
"735466332997586945","","16365636","2016-05-25 13:43:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@tripadvisor I love your svc but why do you separate ""price"" from ""taxes&amp;fees"" when the latter differs across vendors &amp; hotels? #userhostile","","","",""
"735147029664387072","","","2016-05-24 16:34:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I have arrived in Davao, home of Duterte and durian. Check out ""Pungent..."" in my hotel info sheet. Must try marang! https://t.co/O1kcx4uF9e","","","","https://twitter.com/keithrbennett/status/735147029664387072/photo/1"
"732897227006337024","","15092616","2016-05-18 11:34:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@talk2GLOBE How can I make a collect call to a USA phone number from my Globe mobile phone?","","","",""
"732638588756578304","732636047528497152","6264782","2016-05-17 18:27:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@grossberg I only cancelled web hosting, not domains. I expected them to act like grown ups and professionals and they did neither.","","","",""
"732638135041953792","732636047528497152","6264782","2016-05-17 18:25:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@grossberg Plus I had no idea that they were as hostile and malicious as they are, I haven't seen anything like it in many years.","","","",""
"732637946793222145","732636047528497152","6264782","2016-05-17 18:24:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@grossberg 20/20 hindsight. ;) The charge was &gt; $400 &amp; given their behavior I expect them to fold any day now. This happened to me once!","","","",""
"732599488183853056","","","2016-05-17 15:51:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The TechHumans blog will be moved, possibly permanently, to https://t.co/yZbXzYa2rK.","","","","https://medium.com/@keithrbennett"
"732549020938178560","732540411391053824","14401983","2016-05-17 12:31:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@bluehost's response to my tweet: https://t.co/MFDqbP8TYo. Unbashedly holding my domains hostage.  Is this legal/enforceable?","","","","https://gist.github.com/keithrbennett/1b7fd1b561666830f9fd92812bd2d1e7"
"732540411391053824","732527801694195712","14401983","2016-05-17 11:56:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Due to @bluehost freezing of my account my https://t.co/uKnyijU7fx site is down &amp; I am unable to move the domain to another web hosting svc.","","","","http://bbs-software.com"
"732531072177594368","732423846381387776","9989362","2016-05-17 11:19:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@headius When they embrace Unix for their OS's, I will be truly impressed and welcome them with open arms.","","","",""
"732527801694195712","","","2016-05-17 11:06:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I disputed a @bluehost web hosting charge, so *as per their TOS* they locked me out of my acct so I can't manage my domains.  #thanksalot","","","",""
"732168664913346560","","","2016-05-16 11:19:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I need to document all interactions (chat, phone, email, w/date-time, etc.) w/a co. for a charge dispute. Software suggestions? Case mgmt?","","","",""
"731805813816184832","","","2016-05-15 11:17:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This meetup about humanoid robots sounds fascinating.  If I were not out of the country, I'd definitely be there! https://t.co/HOZK6Vleux","","","","http://meetu.ps/2WDj04"
"730359345876062209","","","2016-05-11 11:30:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A 4 story Starbucks store (in Taipei). That's a record. https://t.co/EJbTq4Oxdi","","","","https://twitter.com/keithrbennett/status/730359345876062209/photo/1"
"730254266128965632","","","2016-05-11 04:32:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","So impressed with the many ways helpfulness pervades Taiwan. Here, 1 of many clean metro rest rooms. https://t.co/UcM9sXglsz","","","","https://twitter.com/keithrbennett/status/730254266128965632/photo/1"
"730253274868146177","","","2016-05-11 04:28:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mirrored space on walkway between metro stations in Taipei is used for practicing dance, Tai Chi, etc. https://t.co/qt2hZvBMI3","","","","https://twitter.com/keithrbennett/status/730253274868146177/photo/1"
"729924491921391616","","","2016-05-10 06:42:14 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wonderful Taiwanese lunch feast and talking with @5xruby #rubyfriends in Taipei.  Thanks,  @ryudoawaru! https://t.co/80OIzuEZU5","","","","https://twitter.com/keithrbennett/status/729924491921391616/photo/1"
"729720482254102529","729653033278181376","15349954","2016-05-09 17:11:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@onealexharms Not sure.  I thought so, but then I heard that same music in another station.","","","",""
"729644248962732032","729345014342393856","15349954","2016-05-09 12:08:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@onealexharms I went back to the station and took a video so you could hear the music.  It's at https://t.co/UUAtxW6lhg.","","","","https://youtu.be/Tgj-GJ3ls_4"
"729344278418182144","729342624818028545","15349954","2016-05-08 16:16:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@onealexharms ? Funny thing was I only found this station because I got on the train going the wrong way! Got off at this stop to turn back.","","","",""
"729342415622918144","729341628196880384","15349954","2016-05-08 16:09:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@onealexharms I don't know, I didn't recognize it, but it sounded like meditation music, and I hadn't heard it in any other station.","","","",""
"729341150939611137","","","2016-05-08 16:04:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This #Taipei metro station with meditating hands sculpture also had meditation music announcing the train's arrival. https://t.co/8sMlBiY40H","","","","https://twitter.com/keithrbennett/status/729341150939611137/photo/1"
"729340372057346049","","","2016-05-08 16:01:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","At Taipei's national park with @JuanitoFatas with a volcano behind us. We rode up the mountain on his motorbike. https://t.co/FAbNDvLVPI","","","","https://twitter.com/keithrbennett/status/729340372057346049/photo/1"
"728584342054707204","","","2016-05-06 13:56:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","McDonald's dessert in Taipei: ice cream with green tea powder and beans. https://t.co/a0V3bs3gGh","","","","https://twitter.com/keithrbennett/status/728584342054707204/photo/1"
"728584035987939328","","","2016-05-06 13:55:45 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Post-night-market-wandering coffee with @JuanitoFatas in Taipei. #rubyfriends https://t.co/uI1lKiXbsv","","","","https://twitter.com/keithrbennett/status/728584035987939328/photo/1"
"728500434982162432","","","2016-05-06 08:23:33 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NairubyKE: #RubyConfKenya2016 officially kicks off with a Keynote by @RayHightower all the way from USA. #opensource #entrepreneur","728126208454463490","2462100788","2016-05-05 07:36:30 +0000",""
"728491892757823488","728488454129078272","539691358","2016-05-06 07:49:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@lulalala_it @JuanitoFatas I'm open to any place.","","","",""
"728466979648983041","","","2016-05-06 06:10:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I just paid $180 for this lunch!  Good thing I'm in Taipei and they're Taiwanese dollars! https://t.co/NHIiLBBBrP","","","","https://twitter.com/keithrbennett/status/728466979648983041/photo/1"
"728304440743055360","","","2016-05-05 19:24:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Watermelon milk, papaya milk, and asparagus juice at the Family Mart in Taipei. https://t.co/HDhOBIpQ94","","","","https://twitter.com/keithrbennett/status/728304440743055360/photo/1"
"728213906099871745","","","2016-05-05 13:24:59 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","On @cebupacific, this is one of the very few times in my life I wish I were shorter. https://t.co/E6gu9UFGYB","","","","https://twitter.com/keithrbennett/status/728213906099871745/photo/1"
"728213340812546048","","","2016-05-05 13:22:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","On board @cebupacific, announcement: ...aircraft being refueled, for safety leave seat belt unfastened. Should I run now?","","","",""
"728189120246210560","","","2016-05-05 11:46:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Leaving Cebu for Taipei tonight.  Will meet the nice folks of @rubytaiwan and enjoy visiting a new (for me) country.  #purposeful_wandering","","","",""
"728187041897287680","728105176909815808","737649619","2016-05-05 11:38:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@_ZPH I'm departing Cebu for Taipei, at airport now. Security confiscated my power strip (!).  Power strips unsafe (only) here?","","","",""
"728186263367356417","","879580754","2016-05-05 11:35:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Cebu_Airport Free wifi is a great idea, but it's unusably slow. Also, requiring a Facebook login or Ph. phone is not traveler friendly.","","","",""
"727766315566563328","727765542271062016","14401983","2016-05-04 07:46:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ryudoawaru @rubytaiwan Never mind.  I just found the amazing guide you guys put together (thanks to @JuanitoFatas for pointing me to it).","","","",""
"727765542271062016","727759468528832512","17306085","2016-05-04 07:43:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ryudoawaru @rubytaiwan Thanks, that would be super helpful!  BTW, where can I buy a Taiwan SIM card?  Airport? 7-11? Mall?","","","",""
"727714897946152961","","","2016-05-04 04:22:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @bryanl: looked a problem in the face for the majority of the day that had an extremely simple solution. maybe i need to invest in a rub…","727659800490876928","659933","2016-05-04 00:43:10 +0000",""
"727546016820396032","","","2016-05-03 17:11:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Baby step, but I'm happy about exceeding 1,000 reputation StackOverflow points helping with Ruby questions: https://t.co/USlbagCuGm","","","","http://stackoverflow.com/users/501266/keith-bennett"
"727401065730072576","","","2016-05-03 07:35:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Anyone have any recommendations for neighborhood / hotel / coworking / therapeutic massage in Taipei? (I'm a visiting Rubyist)  @rubytaiwan","","","",""
"727400790743117824","","","2016-05-03 07:33:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Planning to visit Taipei for a few days starting Fri May 6. Any Rubyists want to meet? Interested in a Functional Ruby talk?  @rubytaiwan","","","",""
"727394767575764992","727322051384475649","737649619","2016-05-03 07:10:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@_ZPH I've been happy with @hellofax.","","","",""
"727067599809310720","","","2016-05-02 09:29:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","For mysterious Travis CI build failures w/""
NoMethodError: undefined method `spec' for nil:NilClass"", use this: https://t.co/UKJUtsTUi6.","","","","https://github.com/keithrbennett/trick_bag/blob/master/.travis.yml#L5-6"
"726792032883118081","","","2016-05-01 15:14:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @RubyInside: Ruby for Good: A Practical Ruby Event in Washington DC, June 16-19 - https://t.co/itASuU0N1K","726749521804447744","15851832","2016-05-01 12:26:03 +0000","http://rubyforgood.org/,http://rubyforgood.org/"
"726639183993823232","","","2016-05-01 05:07:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I still feel the need to liberate myself from Wordpress though.  Suggestions? Jekyll?  Middleman?  Want text, images, embed sound &amp; video.","","","",""
"726638571214393344","","","2016-05-01 05:05:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sped up my WP blog load from &gt;8 to 2.5 seconds by deleting all 7000+ non-admin users, almost all spammers.  Sorry to any legitimate users.","","","",""
"726459032983113728","","","2016-04-30 17:11:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It's not the heat that makes walking hard, it's sharing narrow sidewalks w/poles &amp; trees w/motorcycles zipping by. https://t.co/s3PzVdxQJa","","","","https://twitter.com/keithrbennett/status/726459032983113728/photo/1"
"726455215755399168","","","2016-04-30 16:56:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Got pampered in Cebu at the ""Pink Strawberry"" salon with a manicure &amp; pedicure.  Total cost: under $4.00, plus tip. https://t.co/VsGhcdTy6t","","","","https://twitter.com/keithrbennett/status/726455215755399168/photo/1"
"726059057967185921","724485168853983232","6264782","2016-04-29 14:42:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@grossberg OTOH, many, like the one in my room, have these ingenious water spritzers; no need for paper, &amp; cleaner! https://t.co/4Riw7KLE5Y","","","","https://twitter.com/keithrbennett/status/726059057967185921/photo/1"
"726058659424428032","724485168853983232","6264782","2016-04-29 14:40:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@grossberg Here in the Philippines many toilets are without seats at all!  This is the public rest room in my hotel. https://t.co/mGq5gcfuTB","","","","https://twitter.com/keithrbennett/status/726058659424428032/photo/1"
"726057415477710848","","","2016-04-29 14:35:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A Jew and an Arab walk down the street in my home town, New York City, and...that's it. Tears in my eyes.  https://t.co/sDik89bOIu","","","","https://www.youtube.com/watch?v=dYpwzUrF80M"
"725243834762809345","","","2016-04-27 08:42:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Re: Ruby protected methods, @avdi, you once asked for a use case. How about an == method that compares nonpublic data &amp; needs other.attr?","","","",""
"725187447970107392","","","2016-04-27 04:58:55 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Humongous 'guitar"" in the new Robinson's Galleria Mall in Cebu. https://t.co/TVcwCifcx8","","","","https://twitter.com/keithrbennett/status/725187447970107392/photo/1"
"724501494523817984","724423033583230976","655883","2016-04-25 07:33:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@kenrickchien Hey, if it was hard to write, it should be hard to read. ☺ (not)","","","",""
"724455875402821633","724337296003182593","6264782","2016-04-25 04:31:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@grossberg Yeah, that pisses me off to no end! ;)  A good argument for leaving the toilet seat up in public places.","","","",""
"724454320226230272","724452599508819968","14401983","2016-04-25 04:25:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@amontalenti But hotels are expensive or bad. AirBNB? Also, Bayside is very nice but w/LIRR, no subway. Astoria is nice too, closer to city.","","","",""
"724453278776356864","724452599508819968","14401983","2016-04-25 04:21:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@amontalenti Where will you be spending time? I'm assuming Manhattan too expensive. Great ethnic rest's in those parts of Queens.","","","",""
"724452599508819968","724226153112846338","34270918","2016-04-25 04:18:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@amontalenti I grew up in Queens.  I'd recommend somewhere near the Jackson Heights subway station (E/F/7+), or Woodside (7+LIRR).","","","",""
"722293001070903297","","","2016-04-19 05:17:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I love this place. Met these folks at the pool last night and then we went to karaoke. Great ""Endless Love"" duet! https://t.co/a2c2XKn2z8","","","","https://twitter.com/keithrbennett/status/722293001070903297/photo/1"
"720967382672416768","720560482067750915","14401983","2016-04-15 13:29:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@keithrbennett There's a ""Meet the Jackfruit"" Twitter account (@MTJCOM) and they retweeted my jackfruit tweet!  #whaddyaknow","","","",""
"720786887879688192","","","2016-04-15 01:32:40 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Courageous construction workers in Cebu. (Note the guy in the center of the photo.) https://t.co/u35sgy9gbF","","","","https://twitter.com/keithrbennett/status/720786887879688192/photo/1"
"720786586774835200","","","2016-04-15 01:31:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Some pretty good looking roosters in an alley in Cebu. https://t.co/JEFz66BXUN","","","","https://twitter.com/keithrbennett/status/720786586774835200/photo/1"
"720562076226183168","720560854916313089","10492892","2016-04-14 10:39:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@lailsonbm Yes, but not this time.  To me it's very candy-like &amp; tastes to me like Juicy Fruit gum. Does it grow in Brazil?","","","",""
"720560482067750915","","","2016-04-14 10:33:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jackfruit vendors near Osmeña Circle in Cebu, Philippines. https://t.co/sTnbay8VaZ","","","","https://twitter.com/keithrbennett/status/720560482067750915/photo/1"
"720440887935782912","","","2016-04-14 02:37:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This all male comedy team in Cebu brought the house down, made me want to learn Tagalog so I could understand them. https://t.co/ey5UgbAlhW","","","","https://twitter.com/keithrbennett/status/720440887935782912/photo/1"
"720439482609053697","720272906618413057","715064136","2016-04-14 02:32:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@aceofbassgreg Yes, we went to the tarsier sanctuary, but they're nocturnal so they weren't very engaging. https://t.co/CYHeTgh3vD","","","","https://twitter.com/keithrbennett/status/720439482609053697/photo/1"
"720157342814187520","","","2016-04-13 07:51:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Finally found #durian in the Philippines! In Robinson's Mall Food Court,  Osmeña Circle, Cebu. https://t.co/dMliALcEst","","","","https://twitter.com/keithrbennett/status/720157342814187520/photo/1"
"719856673737670656","","","2016-04-12 11:56:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @headius: Farewell to my buddy @keithrbennett and my new friends in Cebu! https://t.co/vEzNQENEYl","719855425743560704","9989362","2016-04-12 11:51:22 +0000","https://twitter.com/headius/status/719855425743560704/photo/1,https://twitter.com/headius/status/719855425743560704/photo/1"
"719831358026047489","","","2016-04-12 10:15:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sunset over the island of Cebu, seen from the ferry from Tagbilaran, Bohol, to Cebu City, Cebu, Philippines. https://t.co/ZjHLh4V2Fg","","","","https://twitter.com/keithrbennett/status/719831358026047489/photo/1"
"719830143997386752","","","2016-04-12 10:10:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saw the ""Chocolate Hills"" of Bohol (Philippines) today. They are mostly limestone. https://t.co/Vz9mgf7SzR","","","","https://twitter.com/keithrbennett/status/719830143997386752/photo/1"
"719828862243221504","","","2016-04-12 10:05:49 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",".@headius and me in Tagbilaran, Bohol, Philippines. He starts for home tonight, I stay in Cebu for a week or 3. https://t.co/mfNAFWrXlG","","","","https://twitter.com/keithrbennett/status/719828862243221504/photo/1"
"718476651810545665","","","2016-04-08 16:32:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @bry_bibat: #RubyConfPH karaoke:

@a_matsuda sang Welcome to the Jungle
@keithrbennett sang Bakit Ngayon Ka Lang?
I sang 紅

The circle i…","718475325240266752","36372383","2016-04-08 16:27:20 +0000",""
"718468470799609857","","","2016-04-08 16:00:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","My lightning talk from today is posted on my TechHumans blog, at https://t.co/XN8776PESe. @rubyconfph #rubyconfph","","","","http://www.techhumans.com/2016/03/19/we-humans/"
"718467610916958208","718349038115033088","9989362","2016-04-08 15:56:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@headius Happy to show you around Cebu, one of my homes away from home.  Thanks for joining me.","","","",""
"718019639519752192","","","2016-04-07 10:16:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sunset over Manila harbor as seen from the Mall of Asia. https://t.co/PbgiCAcFsi","","","","https://twitter.com/keithrbennett/status/718019639519752192/photo/1"
"717669643805020160","","","2016-04-06 11:05:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@rubyconfph Will the lightning talk presenters have any Internet access?","","","",""
"717657641162420225","","","2016-04-06 10:18:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @laura_nobilis: Finally someone with a reasonable outlook on things. https://t.co/KAzF36f7A3","717637282816131072","1493664176","2016-04-06 08:57:15 +0000","https://twitter.com/laura_nobilis/status/717637282816131072/photo/1,https://twitter.com/laura_nobilis/status/717637282816131072/photo/1"
"717655600302133248","717636308491837440","1920753961","2016-04-06 10:10:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@RubyConfPH @Hagenburger @headius @crigor @JuanitoFatas @assafgelber I'd like to join. I'll be coming from Makati.  when/where?","","","",""
"717648092921618433","717636308491837440","1920753961","2016-04-06 09:40:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@RubyConfPH @Hagenburger @headius @crigor @JuanitoFatas @assafgelber How about karaoke at https://t.co/z7KqHLvzSB? I'll pay the room fee.","","","","http://www.yelp.com/biz/centerstage-family-ktv-and-resto-bar-makati"
